,address,quantity,percetages
749,0x293A2B0Dc24e9bE9419CD8157Cf2790f52e4B405,"34,020.182945668154128443",0.0034
750,0x293A2B0Dc24e9bE9419CD8157Cf2790f52e4B405,"34,020.182945668154128443",0.0034
751,0xBa0b7A89C7Ea61B8e806988997527010C733f2b8,"33,926.998381578519235896",0.0034
752,0x11Ad965dA923658abBBaC1F0d5149E8ac443d042,"33,914.700463749230026989",0.0034
753,0x0e36C0007Ac0c0D812Ff3e13c52cBbA59A018A00,"33,910.506818608916637368",0.0034
754,0xa4cFbc29134Ed59E7865BE30B79FDe887C9526EF,"33,837.026344009833136578",0.0034
755,0x0e331a293BB22e93e2e5E417d84d755ae185dA02,"33,790.147797505780089519",0.0034
756,0x8aA1a9f914Ea13A10bE5fEfb7C5E16D49B472137,"33,787.97717401007484654",0.0034
757,0x39481f4830F8F96bFEC1f4c9f84cf81cF7069700,"33,784.788835280852734676",0.0034
758,0x06A69b13c046a619bb61c0B42beC9D527763482C,"33,677.373602880219072881",0.0034
759,0xF9eE1BB30CFFc40143E0fbe8345D0B6d34825FFd,"33,539.545944362539659392",0.0034
760,0x6552e0F67Ca1Ea48F4A38b6b6953537052c935Da,"33,496.752106298424725438",0.0033
761,0x6B3a4966420Cb4D38116c325dd2C051DE4BF1A6F,"33,353.821233928883446229",0.0033
762,0xed214079B6508E0090dc090e3Db96e0AD42505E9,"33,323.526700738464534678",0.0033
763,0xad29842B4cB437a11fD952a840378325eE2c4679,"33,223.355910338194049154",0.0033
764,0xF3CBeF9CfcEAA99276bA6b57Dcc2C9E502CCfdce,"33,035.668423679072211515",0.0033
765,0x639400C153E62894Fd391F217089cD3F58ce06eC,"33,000.048769847517537938",0.0033
766,0x525a1fd796cd14e69eA84A8a4a913E9Cd806D429,"32,968.26349005250060674",0.0033
767,0x38a66261b4b07a1e7327E53c7Edf741CC7fD9590,"32,914.060846846279303354",0.0033
768,0x5D73e4a3e1b8454570D0E943847E693f5f23B422,"32,867.711313588131891914",0.0033
769,0x91b9ca5Fbb94aC85814Fef9Cf435477dF2C8Daa4,"32,823.741132564090417343",0.0033
770,0x6E48E2bDeaB3795CD8b007Be6629719a9EcBaD81,"32,803.276973336878959247",0.0033
771,0x917176e92Cac77A9f503897baE9Ca43d8A2EC0fB,"32,472.365082241258871432",0.0032
772,0x9b35000f7E2DD50eDa2729bcF42aC9E64bC926B7,"32,183.005418170228123961",0.0032
773,0xBC2Dda59121652Ab32fc619CdC73c572d103a7cc,"31,871.067026401301645964",0.0032
774,0x669cb986512b9C925F71d6a26873e13022090B06,"31,804.06828255864291205",0.0032
775,0xBE2bf75ADD7f08d256e80456Dca2bD2723390D2A,"31,726.041626333505711236",0.0032
776,0x3e77B0e58F1966D325AA48ca51058aD556Fd071d,"31,694.713612577023936794",0.0032
777,0x1DF431A2AaBa83271edaA1A3Fb286F9F8FaB19DF,"31,482.143055590342011",0.0031
778,0x4E53C57Eec02a0692430584c7C153874C73eB439,"31,244.713512818805996435",0.0031
779,0xb2Db7F03aa0Ec91895A3fe38eC461822A570d234,"31,061.056548497678259015",0.0031
780,0x876bba100e520A5552b13d8924b3Fb86C9Ebc8De,"31,038.11220724045121177",0.0031
781,0x31E631b80630E12d6D2dFCC0ADDDcAD71AC4b200,"30,900.992546638176382451",0.0031
782,0x8BB11cf45F6C45860bca1fD798070f283500b9b8,"30,780.903964294504700366",0.0031
783,0xc117a75dF6Bc1316B55399F37D64Dc457A0B2f46,"30,620.847145363297139218",0.0031
784,0xAb73D686716339ed1F96829e59A5960fA34ECd7a,"30,584.297767931170205196",0.0031
785,0xB968Bb192A6c40B16722Ffe6687eEA79432e6d7E,"30,579.905806064085322206",0.0031
786,0xC2928Df893a5F03B135aDfB358c70204E68d0f67,"30,534.747250577063093065",0.0031
787,0xB9B7432f3663E41FC6C941EF873D69e452645BBa,"30,497.510392971835865174",0.0030
788,0x2c3a5dAd331Ba52B165985F307Bbc70Ff42eA336,"30,417.204712648309083321",0.0030
789,0x566e3A8cBB0ec34Fb431828aA2D1654D136B5e93,"30,359.68433160320268163",0.0030
790,0x2D32fd030cb6Bd1887e9F03b7228AB0E9fA2DC47,"30,286.402406535135525989",0.0030
791,0xc99501ea3A133389E22ee1e2f93207F3Ec5d2634,"30,280.57149409216465544",0.0030
792,0xd481F8Dba3B7E64385fD2298aAcF975AC3Fa28A5,"30,200.564934643298349602",0.0030
793,0x314b2b63F53C3a2E2508C5543dE0E532F635FbAb,"30,180.246572764969299799",0.0030
794,0x79B8216685C5c1fF47674F73299cC7Bc5d3772ba,"30,140.50863902156776056",0.0030
795,0x8aA964d165B3da4966DC5C83D866930099DcbC46,"30,124.620498970636954921",0.0030
796,0x668204DF386cDb3B6296a442e243ccDe3232Fc52,"30,087.075393610700453788",0.0030
797,0x6bb87D6F2b64042cB1018663B927A13830119D02,"30,000.449286853505643651",0.0030
798,0x6683DCD1CB97a8D65B08098deeabB4a20317edD5,"30,000.313683482744783962",0.0030
799,0x453081006A0E8Ff1ca173C555C383fa0b0F9d2eF,"30,000.000443100236946017",0.0030
800,0x0766569CBC0Ed6291551589F66e0d0b2DA3881De,"30,000.000000547052867058",0.0030
801,0xdc9048863faA4c818718cbCd5A9B2F5E52eCBF85,"30,000.000000454725774849",0.0030
802,0x459e0E3031a9502eB8FD22cB64fd7918f6B53A73,"30,000",0.0030
803,0x3990e46c61E1F4D0f8Ba4C8993b9589d03fAE7DF,"29,990.420666501320383743",0.0030
804,0x2da44478194AbEa14B396FB739b2e1bb952B870c,"29,986.615332989054582133",0.0030
805,0x4e9b4157820B70E1E96b5cc196C1a40A706C8D9E,"29,888.524729453134718935",0.0030
806,0x232BF85AAC63257BA4F1404C37E8FE126cD47fC9,"29,792.307606298005056981",0.0030
807,0x7cFb5b3C200a32bD0Ae937A30DA629eF87C936Bc,"29,593.509857275323657721",0.0030
808,0xC5f6D056024B4D0b61AD1aF9B47460Ff86aa3a03,"29,505.2544659208442139",0.0030
809,0xAf61Db40Cd69083A430A87e8A396a77FF788718d,"29,404.416614062650049497",0.0029
810,0xA5edfED101a9d16e4Da450A446861cBB0fFd19c5,"29,214.848690850145205888",0.0029
811,0x4e0D6b1AAdE702e1826fCfeEc4F35273B863D5A7,"29,161.022357206220587419",0.0029
812,0xCBBf21e95Ab0a9646191EBFBf49590A14aEB5E63,"29,153.441809696857572272",0.0029
813,0x3310fd13c6C55F054cC128439e1E51Cd0cb16Fed,"28,950.446257054116290565",0.0029
814,0x380fEEA870DB5EDd638A8fe78A271FA6E707826f,"28,945.513766614948270124",0.0029
815,0xb9Cdfd2258ADd745583BA2002CE8bf2d0c1F15B7,"28,930.71254715936958866",0.0029
816,0x3AF1dFbb5a4d93c6077efCB14551508Ce4c4b260,"28,767.3975936543120656",0.0029
817,0x9484Cc350FF6396eb48CC6542FFD058F59e0Fe09,"28,761.123091591695997088",0.0029
818,0xBB6ec1d863a6CE0D5ABB46d0d9132D50567a29e7,"28,759.779809497037540846",0.0029
819,0xb6Eedd3b6408c085f473491e998CAb9904968520,"28,735.321087442193238596",0.0029
820,0x61c2FC2a652C0440F10c3522b4Cf5500A347C7Ce,"28,697.055542154956441214",0.0029
821,0xE3841dB25c8fF8aa4e6846D71382937729E25F93,"28,475.993715000319984282",0.0028
822,0xBe90dFF08576B8ed396C4bDd6F031559Cc36fE56,"28,465.179870963209753792",0.0028
823,0x044f2a228730502d9B0EcbEF9812B92e6E9f42a1,"28,401.259574658777510332",0.0028
824,0x20E6e3fA871E4D97AE948268ddCC98fCb8E319a3,"28,389.199307353042250003",0.0028
825,0x00900EBEFED24d62c2fC7D1Af7CF52fE9B9e7D5D,"28,343.523082730300625823",0.0028
826,0x237291667D917d046Ee6A84F82c1D26591dCDC4e,"28,280.753465918325076994",0.0028
827,0x756d1771afeF17aFe6fA2a111ec7e83a652b5c4c,"28,223.987721090700458338",0.0028
828,0x2C6B2229895982AcdB6B823d6420EC95306C5561,"28,187.118959196724240244",0.0028
829,0x2e178E56b0cC7415ed06aeE573aE6A63d582673A,"28,152.78875612836411699",0.0028
830,0x2Bb66a6b8ca248bde0a99E4372C6fC37d14Ff5AC,"28,090.392372905899909595",0.0028
831,0xA41F533D1575259c52A2eC2E05d29598a4e9281c,"28,015.998168522862745116",0.0028
832,0xeC7883a4127068b2965B86BEEfB11A5Eed95741b,"28,000.000000627733738328",0.0028
833,0xFD14832CaEd883F5f3B28156cB2A515249B5D403,"27,953.222644500106686559",0.0028
834,0x52dCF8Ef6f97b84260E4293100b188A9e039F9b0,"27,917.427264027601866286",0.0028
835,0xF23EAd5fFa54B1Ae453342235f8D5cCcc7d1029D,"27,904.754251483766240868",0.0028
836,0xA4f1dd1D6900cD38315618e84a001F648d6C6f69,"27,896.907075462764636239",0.0028
837,0xDaB087c3E8963996a558C7098d36cBffe519E94A,"27,816.962254756264918838",0.0028
838,0x9Ed04E233035b847dB554159173F439B06B6B941,"27,710.516261994167584932",0.0028
839,0xF4BC29865bA2D69821E8A5158461fa46e25dddDC,"27,607.312781464258679767",0.0028
840,0x655B53d4c70aafE49cDD2E931d3D4BF8825FccB4,"27,590.82598294222114524",0.0028
841,0xf84159F74af5b20A7425d8a57B9A362c714a380A,"27,564.271138837829697961",0.0028
842,0x1e9Ec5C0F8C7150c92dFaEd64bE9B58eC481b23f,"27,492.549722216408734964",0.0027
843,0xC3153f9Fa3C3c1029c017890b353e0d40955237F,"27,465.20627489350999271",0.0027
844,0x4ada2901B412B52c49D3564959F3979641465601,"27,420.388251724307904835",0.0027
845,0x533A3bD21cDF731Ea8155Db48dE21Fc6e27ECb6C,"27,300.654956346946973125",0.0027
846,0x2BD6220F1FCAFAbBeF7a91b5C42B3eD24866ED27,"27,211.543337664829344658",0.0027
847,0x2a69BcdedC9f02F110D6dbD5bE92aEcf95B93498,"27,193.696261835326032176",0.0027
848,0x83765E9A921409e0EBB0415B6cE0d8eb918A27f5,"27,171.740620633489192325",0.0027
849,0xF81F86e74271Be0f8237c472a8E410Dc88176BA0,"27,163.054866625294971882",0.0027
850,0x09fe421F640c90Bdd720d3e8B08DE89038C86BE3,"27,058.849948445287870387",0.0027
851,0x5a979546e9c4a79F871494346cF3fC5850F43556,"26,985.940216208378370215",0.0027
852,0x89B492505ec9785B45413EAA0D612749665e2Df0,"26,895.61709390522110203",0.0027
853,0x6E59338EAd6343F056f9F2fD3FaFa6B5385FF5fA,"26,872.963885521241580459",0.0027
854,0x313A9d38a6234cA79fb9c91EbF590CE47f5025A8,"26,696.480682094017331439",0.0027
855,0x0d82E1999146B255125B46d892546ad7861Ec508,"26,553.849288361051814161",0.0027
856,0x385c3cDEb3FA75068ca6BC1120A1005b7DFF604f,"26,493.454881332570800659",0.0026
857,0x582d25B3720B494587BBC26395f5372D94BbE04d,"26,461.632747511246430012",0.0026
858,0x4D7fd20E7cf0f9D3C9e7bc0a34a6261977EF3E73,"26,453.12782256709699695",0.0026
859,0x535167b749832e23A7E15f3470a0324718F0D220,"26,397.069999003621262215",0.0026
860,0x79a48DC88034F2d0754AECE44831f4Dc1e66d3E9,"26,375.056991692347687845",0.0026
861,0x4B5b057ec0C1D671756feA7274C71Cf76107ae88,"26,322.615659962641427192",0.0026
862,0xb1c4aB3011aDc397ec79bB3Ad1c3ABaF36066Abd,"26,320.147269284720999782",0.0026
863,0x9173DC8779ec50a52619bd8150DF3f9C2c53Ba82,"26,308.221083543780559443",0.0026
864,0xEFF818C68Daedf12B21e0b85DcC95e73e412450f,"26,266.61797683036899634",0.0026
865,0x82432fF8c8f73bc3a109c7190a1Ed82961535196,"26,201.523226572637655952",0.0026
866,0xdB96939D300d058dbe6742211F837FCF699b4827,"26,195.088106940979704913",0.0026
867,0x1e43eD471279bfd15fad46e377216aD4C741e38d,"26,075.693033026644261077",0.0026
868,0x80053389a87faC5Ec1ed027BeFF06dF792B2d25d,"25,908.725235956270410433",0.0026
869,0x5C5d068a3B6f053839dcF72821Ee6dE8CE8dAcD1,"25,825.692890747213996131",0.0026
870,0xb02a7b6Cc8317550dE24A68fBEcB5d8b0A62009a,"25,821.496728537033392769",0.0026
871,0x77Ec83aAF2620dBf4b215b055b127c702f5cD8a9,"25,745.153871414899678164",0.0026
872,0x5F70446f0D0E59f49A489320eA0F106DcC0150E3,"25,335.874871129952408748",0.0025
873,0x4aEb5186E98092785ce1CD07C41281D26c0b6fFd,"25,245.758598330765293401",0.0025
874,0x6ADdd8822D73bEf6dF17D60609982B021e574bB3,"25,199.618070370496423227",0.0025
875,0xF4AC1B1D8aa81f5261cfe36F5E0d02f479FD1043,"25,015.147164822906541467",0.0025
876,0xf84d0A92Cd9C66d249b654DD1e684674dAc96385,"25,000.000000563574253142",0.0025
877,0x5B7A3947cE4748A19B334d8003559c474d42B1a0,"24,967.360544768448547343",0.0025
878,0xA759657e7e6E75B77cABAf97C8D93a03b1212D8d,"24,915.308155553638055338",0.0025
879,0xaf64F38F934B8944bfed3577AaF89Bb9635192AB,"24,852.624765970494966467",0.0025
880,0xbEb749C9FB8f15adB60c1383C91F263B02041508,"24,652.678266479808308229",0.0025
881,0xE1995A4d7Fbd94e0B98FA14390B27aF6ABb53591,"24,635.234614814002965126",0.0025
882,0xecd10EB62dBdc1F2Bf82f8Bb08c3C7a60679335d,"24,565.620457193536027571",0.0025
883,0x85c2daABE04e7008FE82193534B43b3E18A82912,"24,539.150178053911567576",0.0025
884,0x930200f76fFd57703d8AD5Ed9D71261D3E3859Db,"24,458.116715057266259257",0.0024
885,0xF60D86E1CF404dA38cf4c510DC69697De7125617,"24,411.651600998169737",0.0024
886,0xfE277Aa25A4F65A182c0ec135854794Eb7131e79,"24,361.236126478594608424",0.0024
887,0x147CF09E7373B8FDA6f12021F1b0f98D6da1A566,"24,343.241379617887956083",0.0024
888,0x3B281Fb69B2af236d9A8FF882236EbB1B82BaEdB,"24,288.494892693403015328",0.0024
889,0x3DE174abf52FC9573c3D61b4d6107409Ea16F715,"24,244.441258118941406165",0.0024
890,0xE6edC71d4a4eCa28c582F40c24A9B93b15538e24,"23,990.622999583263802833",0.0024
891,0xe76623ceF155ed624aa5372f7Fd4d56989Cc05C4,"23,971.638818865990431666",0.0024
892,0xF66364512cCeca82645369a5Bc8B6993FBe045CC,"23,806.094876178023619191",0.0024
893,0xC4507bC78166Ba446c5A708f846CE6e49fe58101,"23,675.950687465269908574",0.0024
894,0x29E88926B00eE76433A5a1a817866EdD8E9ad0cD,"23,674.906639567146562812",0.0024
895,0x487c7F535b513465B8BBF4Fea64980982eB46473,"23,621.111622882169526272",0.0024
896,0x83D5f4c7D628D16889e876e2e5C5d9758AB014e6,"23,561.414398409369592055",0.0024
897,0xCfC852e4Dd47D6945698D9f998e6D77afC70825b,"23,540.62874849065786077",0.0024
898,0x49083fA61648335f60890D69206817bA81979eE7,"23,512.960269815226159642",0.0024
899,0x94a12F9fA117D8DA37791571e9445E65aE70276a,"23,497.312321805067566368",0.0023
900,0x4799535fDd06224371F5c79525a33557a9F12520,"23,372.530279839130968135",0.0023
901,0xe7fCA77bb195f36F24e3d91DeAAeAF637Fe7Db23,"23,340.462532145239293951",0.0023
902,0x4fdA5b7E6Fb5532AFdc813b72Fba8c9775B24Ea1,"23,149.216549016655608102",0.0023
903,0x0a6CeC64A25faf0D2Dc353f6458Fa43EbCa9DAbB,"23,041.183548020607567191",0.0023
904,0xc5a9EF5eb480DAd253b10Fa8a99EF174256D10A7,"22,944.505988197526690905",0.0023
905,0x44bF6b62167D458D5C86df6B60D99882842477B8,"22,928.35628455016807848",0.0023
906,0xe436F58838b795eE617acFE3511845461577CbFb,"22,910.767709478044645257",0.0023
907,0x94AeFb77a8702c8B3953f2988dA5CAfb53806001,"22,888.218218251988494353",0.0023
908,0x1bbf04A88fC4c515FDA95F882f8Ec37A1ca03841,"22,862.983117303644510088",0.0023
909,0x351D842B9C811Bd60f2B0Fb038f898Ddf3B3E492,"22,818.100323129256363763",0.0023
910,0xf6990c13Bfef1e984b4D3f78DA9045009a2b2631,"22,798.263445104697699334",0.0023
911,0x0a3307f6865B01DbcDD7EadA51e1E6272472444f,"22,775.801363589060112441",0.0023
912,0x87cb80C2a18b4B88C25A3507cC3F875fAb23E74C,"22,729.204901526638637646",0.0023
913,0x9aCf8D0315094d33Aa6875B673EB126483C3A2c0,"22,565.391333239690305414",0.0023
914,0x78BdA3aFFddB0974371B04ae693099817937F310,"22,553.45207512381502836",0.0023
915,0xB4330aE2D71d653cfB0E1864fe2B4690e39a8036,"22,518.571381468251124124",0.0023
916,0xF76AD8826f1A27377E3e74E9304B97ff6849bda7,"22,505.636808722140232634",0.0023
917,0xEff555Bb6a69f8717aFcd168969d4c75e1Aa424a,"22,377.850241745357912641",0.0022
918,0x0A7742DC23d81fDA92A5CF0e4d65852aA6aa97d8,"22,344.255747918433563847",0.0022
919,0x6ef5103D6E6fA54aE7B724BfF1645619C518bb61,"22,338.373318457671542937",0.0022
920,0xb412B96Dbe138DA98be8e475f632E1A8F0037748,"22,336.181148832450042144",0.0022
921,0x45b77E3C3C4281e3BfD6Ca73F9550f3eD0A830d6,"22,296.580617980624265689",0.0022
922,0x7b0e249a7eCCfb5de29ec1954b1C82d4176F93f6,"22,257.928866236453510338",0.0022
923,0x238a358808379702088667322f80aC48bAd5e6c4,"22,142.322096459728018742",0.0022
924,0xFBd9E6b6Ab27101402Aa847818b01e4555028eC5,"22,129.014308864734232474",0.0022
925,0x5E20AE3D7435616dDe0Dcc2a02C0DFF0c2e3af79,"22,080.669264877744332761",0.0022
926,0xC46AD4c600d080FfC1Af243B5adC8Bd24b7D7D90,"22,079.271687701152409658",0.0022
927,0x5B7787C6208C75F15D86CAE8751Ab6f6cdb6B3DD,"22,065.953767057755627808",0.0022
928,0x030fbF9B1FdA9A81969ebAca3468F8F32c68aD65,"22,032.99948855755804204",0.0022
929,0x88Cf2B8834cBEd9d888D76fEB8aE7Bbb7a135217,"22,013.401995333471283642",0.0022
930,0xb293f84792abCf541150668bD7Ab38691D37D680,"21,985.010948000348339898",0.0022
931,0x3A3cc0B93E0bC61C617DC1Ac887933fafAecfdB2,"21,770.857560289704116502",0.0022
932,0x0C40436C6879FAfF13c51F00440851A859286221,"21,686.901922740454489223",0.0022
933,0xfB342aCCF6C4EfDfEd1CFd5B975F830790aA2291,"21,599.658435795782116866",0.0022
934,0xD51053e4e8b8fea607E6B27CDab1e350E161C449,"21,573.797131819868213548",0.0022
935,0x9613eca44F5e6b3045284537a6Ba4b56BA0E7CA8,"21,568.322134228947156121",0.0022
936,0xf778Bed4656bfE3f7E2A2a4e2d30b8fff74db06f,"21,449.747188402907071248",0.0021
937,0x35D42CaCAA7F8958Ab2427BFBfb29D73cf24DAd6,"21,430.165794718621827021",0.0021
938,0x7404D6E0226Bc63473B6B47D806b12eFE68Adcc2,"21,348.671641710313489153",0.0021
939,0x925D971c7f6093C17B0df5B5046F8f8b65585d9a,"21,331.76764000859496491",0.0021
940,0xD8d131456540fa501A62f97A71058789a3513C06,"21,265.729522736490759646",0.0021
941,0x802b65b5d9016621E66003aeD0b16615093f328b,"21,261.595303110303727656",0.0021
942,0x8033831A24A41aF83F985b3f5820538cc9aE3505,"21,247.466056685775947406",0.0021
943,0x0e98Ff3Ea9Fb224EE3aE5A8789AF3f6d1a17a880,"21,167.983161654383864621",0.0021
944,0xa8210d63CC3571F43BA60F68D27723C55b647582,"21,126.99254219925299746",0.0021
945,0x2192Bc4F47976542784682614dEB63F4bd3Da92A,"21,121.163480371772107258",0.0021
946,0xDE0AFD703E2BdE067571E0BeFfdFc834bfBFd7b6,"21,005.160794799804555575",0.0021
947,0x1B1b3b03c20BCE2F4777b505058277513Bc8Cc21,"21,003.79818534723251634",0.0021
948,0x390deB397fa3Ad75268cABfB82d15Dc628f82602,"20,856.049456281773530391",0.0021
949,0x7a67EE99beAB31D5e14d3C677dCad900B3eB6C0d,"20,795.375239834780900612",0.0021
950,0x1f8d2082e31c437F11392b903127BE52aF3aE1a2,"20,781.879300975005700292",0.0021
951,0x96A0980938DDa34b8f78898E61c0104E10a94257,"20,685.285475096787327967",0.0021
952,0x492100Dcd44e2d6dd65be7Bc9dc147D4E0aeE893,"20,652.110616399039902987",0.0021
953,0x52087B1936f3Ae22ba4D33b49fCfC490F4D2735D,"20,634.385595705316914877",0.0021
954,0x9cABFB29AD2a9C785A11494C7C77823E375E4aDD,"20,625.042336100689046825",0.0021
955,0x66E7DeB0446346BD73B6051Acb2A96D3fA348243,"20,622.978506617413323458",0.0021
956,0x0779F5e30053C13224C213D194C7EE91967972D1,"20,554.87530493819379433",0.0021
957,0x6E7Ae8DEE2F39Eb521CcA1762e0dAdFCCd2E88B2,"20,409.80553838311040498",0.0020
958,0xbc0092b0266D3D34d37A110453d19Ed57B452d05,"20,401.372335363629366842",0.0020
959,0x05eBef576CEE7833C85df44E4AC23C869731E709,"20,347.550040266208493501",0.0020
960,0x713bd67b2cd60b6717c39213Caa874d2224f00e7,"20,302.315676733673201598",0.0020
961,0xf3e6c09B3839338e1D28c7B664E27620d31B9c4A,"20,301.783026459024371711",0.0020
962,0x5cd357EbbF05C27618035F768B66615cc6154C62,"20,266.274648856185566217",0.0020
963,0xC329895C77e695846b6a20dCbA7b14056896f604,"20,178.692626081661224592",0.0020
964,0x9cE8108214B64378472D3DFf1C5D073C2170712F,"20,116.248453379758941597",0.0020
965,0xf103C718544020fd878eDd9eBb7360859E1b483d,"20,038.02806412114593129",0.0020
966,0x80AAe53685d455e329Abca48459C89602FaDD79e,"20,027.01717560233196366",0.0020
967,0x38C2E64cF14281F5120DE238C12082d425dC07C4,"20,000.000000924529000262",0.0020
968,0x9236fb37315BcF8eEC3F29E723680A769D97b1C4,"20,000.000000148925267943",0.0020
969,0x44493F34b8497E8e1568D292D945E29adCF67e09,"20,000.000000033128970418",0.0020
970,0x302B6C3897509a5B47095F4e2839e8e79405B9AF,"19,999.999999999999999999",0.0020
971,0x498705A475cE6808C0f37eF59037436707f71dc3,"20,000",0.0020
972,0x1D522bd33cDD1f60Be71b0B7b2EfE4e9F20a5263,"20,000",0.0020
973,0x86aac9C5EdAD79C61546EBc3B4C06534B113a38b,"19,882.372866997141763503",0.0020
974,0x2f9F70F14f02c8dEDF4bE0BE2Ac797276C59a8c9,"19,854.272796046625300041",0.0020
975,0xE64C25478F0Ebd9b62F8e73CD0ED20d0ad54131f,"19,710.144070476651668177",0.0020
976,0x0B98286319377EA8E69663C9961B95647C9054FB,"19,688.041333458990991762",0.0020
977,0x73b56F0DCadE98e0e80B7BA2D24a6Fee610F009e,"19,631.986849660556809602",0.0020
978,0x18B6106688955E694A94A9936A92F53795881380,"19,482.988060442633850336",0.0019
979,0xdf85582A8AB1138d674bb5f301ff6b228e02257C,"19,417.188884310052300834",0.0019
980,0x51f470c3EF0B061b75643a499731a5CB1FF864b9,"19,295.735785754919770309",0.0019
981,0x5AC5e7751f7c2624b529759A977f8e89985afA6f,"19,234.235199814779071283",0.0019
982,0xE43e2F7ffD6b597E9B1eE267A83FD876a657b3B0,"19,223.881165230287922135",0.0019
983,0x3A14C8CC6386883553514e1559fC728d792EF24C,"19,193.546167668250493861",0.0019
984,0xc0C8fA1cE6351380597d30a6E73283E05699D86F,"19,123.00645190089091353",0.0019
985,0x8E4B83a6Fb77eC0b6F7643A28aa024e894dFA6b7,"19,065.168011962706463312",0.0019
986,0x84DDF654322F624E70D70861887CbfDB61D2d878,"19,035.948614514475929086",0.0019
987,0x4808Fffe9e6320c2C965eaBee9f6E0Ec8b748375,"19,027.878495741558427124",0.0019
988,0x30FA8342011b633222cFA5302b7Ae76446127A41,"18,999.06699257005193546",0.0019
989,0xC1b2aFF52877B4a23422F554F3D240Be50eC80cf,"18,987.864986330829309192",0.0019
990,0x158A0e89F200B6448c52A13A1EB75339399E63FC,"18,857.719042727955327503",0.0019
991,0x2F665Ec452584c730C97e6e00F52920EaeEB985C,"18,692.696932098038945126",0.0019
992,0xF07b8D730B019A25e7bCA3a20a88198658B1ccA7,"18,690.757006021441199043",0.0019
993,0x55504B38b4E5dAfD5d328ef756EA3A255FA211FF,"18,657.70814358170084594",0.0019
994,0xc1737e5Cb508630f14224d8b77BEFDB348E63a2B,"18,605.375381922823141125",0.0019
995,0xc399A78eD4230C4b8f3764cB56BB158624DF3D8F,"18,460.571669197393422358",0.0018
996,0x491399200b2064834aE28aDe898C4C6A427289b8,"18,390.84901496881337724",0.0018
997,0xD2580cF1E5c626fcc6D2663Ecf0643501d9B898c,"18,363.878295939047816896",0.0018
998,0x98466e8c96e94FFA64257736aE094a4c989B1576,"18,303.143642518104035624",0.0018
999,0x74E11A196A61f40F055DcFF458c834ed902084fE,"18,294.602650863234975111",0.0018
